id,references,prediction,Average_ROUGE,Average_BERTScore,Difference
495,"['Jack invites Charlie to play a new video game and Charlie is interested.', 'Jack asks Charlie to come over and play the new video games with him.', 'Jack invites Charlie to play video games after he picks up his dad. Charlie agrees.']",Charlie agrees to play a new video game at Jack's house after school.,0.4536,0.9213,0.4677
205,"[""#Person2# fails to hold Mr. Fox's reservation for a mid-size vehicle. Mr. Fox thinks it unreasonable. #Person2# offers Mr. Fox a compact instead and offer him a discount for his costs."", 'Jimmy Fox made a reservation for a mid-size vehicle but is told the mid-size is not available. #Person2# apologizes and offers a compact with a discount for #Person1#.', ""Mr. Fox is angry because he makes a reservation for a mid-size vehicle but #Person2# doesn't keep a car for him. Finally, he takes a compact with a discount.""]","Jimmy Fox's reservation for a mid-size car is unavailable, so he reluctantly accepts a compact car with discounted insurance.",0.4342,0.8996,0.4654
135,"['Ben feels a bit nervous about his new school life. #Person1# cheers him up and tells him about the schedule of the new school.', 'Ben is nervous about his new school life. #Person1# is giving him some brief information about the school.', 'Ben is nervous about the upcoming new school life. #Person1# comforts him and tells him the school daily routine.']",Ben is nervous about starting at a new school and learns about the daily schedule from a friend.,0.4532,0.9176,0.4644
493,"[""#Person1# wants to go to the cinema. Dad agreed and they will go to McDonald's after the movie."", ""Dad agrees with #Person1#'s advice on going to the cinema and McDonald's this afternoon."", ""#Person1# wants to watch No Country for Old Men with #Person1#'s dad. They will go to the cinema with #Person1#'s mom and eat at McDonald's after the movie.""]","#Person1# and #Person2# plan to watch ""No Country for Old Men"" at the cinema and eat at McDonald's afterwards.",0.4454,0.9077,0.4623
127,"['Mr. Smith tells #Person1# that he is 27 and gets a B.A. in Economics at Yale University. During the last five years, he has worked in a bank for $500 a week.', 'Mr. Smith tells #Person1# that he graduated from Yale University with a B. A. in Economics, and he has worked in a bank for the last five years with $500 a week.', 'Mr. Smith tells #Person1# that he is 27 and gets a B.A. in Economics at Yale University. During the last five years, he has worked in a bank for $500 a week.']","Mr. Smith, a 27-year-old Yale graduate in Economics, has worked in a bank for five years earning $500 weekly.",0.4724,0.9287,0.4563
261,"[""Joe and Tom hold different impressions on Tom's new assistant."", ""Joe doesn't think highly of Tom's new assistant while Tom does."", ""Joe disagrees with Tom on Tom's new assistant and thinks her stuck up.""]","Joe finds Tom's new assistant unimpressive and aloof, while Tom defends her as helpful.",0.4558,0.9113,0.4555
175,"['#Person1# and #Person2# are preparing breakfast. #Person1# hates overcooked boiled eggs while #Person2# hates scrambled eggs and prefers sunny-side-up ones.', '#Person1# and #Person2# are making their breakfast. #Person2# was fed up with scrambled eggs and wants a sunny side up egg. But #Person1# makes #Person2# fried eggs.', '#Person1# is making some eggs for #Person2# and #Person2# wants a sunny side up egg, but #Person1# gives #Person2# fried eggs.']","#Person1# and #Person2# discuss their breakfast preferences, with #Person2# wanting sunny side up eggs.",0.4794,0.9326,0.4533
309,"[""#Person1# and #Person2# are planning the places of interest they are going to visit in London, such as Nelson's Column, Westminster Abbey, Tower of London, Madame Tussaud's Waxworks Museum, and so on. They are both looking forward to it."", ""#Person1# and #Person2# talk about historic figures and buildings in London, including Nelson's Column, Westminster Abbey, famous female figures, Madame Tussaud's the waxworks museum and so on."", ""#Person1# and #Person2# are talking about London's places of interest, including a monument, Westminster Abbey, the statue of Boadicea, the famous Tower of London, the famous castle and prison, and Madame Tussaud's the waxworks museum.""]","Two people discuss visiting historic sites and figures in London, including Nelson's Column, Westminster Abbey, the Tower of London, and Madame Tussaud's.",0.4492,0.902,0.4528
80,"['#Person1# rent a car from ABC Rent-a-car Company this morning and met an accident. #Person2# will call an ambulance and police for #Person1#.', '#Person1# tells ABC Rent-a-car Company that #Person1# had a car accident. #Person2# will call an ambulance and the police.', ""#Person1# calls ABC Rent-a-car Company to report #Person1#'s car accident. #Person2# will call an ambulance and the police.""]","#Person1# reports a car accident near Niagara Falls to ABC Rent-a-car Company, requests ambulance and police assistance.",0.4667,0.9189,0.4523
427,"['#Person1# and #Person2# think they need a handyman to fix the air conditioning, toilet, electrical wiring and gutters.', '#Person1# wants a handyman to fix the air conditioner and it reminds #Person1# and #Person2# to fix other things as well.', '#Person1# and #Person2# think they need a handyman to fix all malfunctions in their office.']","Office needs handyman to fix air conditioning, toilet, electrical wiring, and clogged gutters.",0.4298,0.881,0.4511
447,"['Gene will take a driving test to get a license, given that Gene has to drive living in LA. Gene will buy a twenty sixteen Honda Accord for its safety features.', 'Gene is learning to drive and wants to buy a sixteen Honda Accord after passing the test.', 'Gene is taking a new job in LA, which requires Gene to drive. So Gene has been taking driving lessons and has picked out a car for its safety features.']",Gene is taking a driving test on Saturday for a job in Los Angeles and plans to buy a Honda Accord for its safety features.,0.4669,0.9164,0.4495
192,"[""Miss Eliza asks about Martin's preparation for exams and economic problems. Martin appreciates Mister Lam and the students' welfare club for providing a part-time job."", ""Miss Eliza cares about Martin's preparation for the exams and his problem with the pocket money. Martin thanks Mister Lam and thinks the students' welfare club is fantastic."", ""Martin tells Miss Eliza about his exams and his part-time job. Martin appreciates Mister Lam and the students' welfare club.""]","Martin is prepared for exams and is working part-time for pocket money, appreciating the students welfare club's help.",0.4541,0.8985,0.4444
75,"['Jane is going to the hospital to see Susan. Henry tells her to catch the number 13.', 'Jane will go to the hospital to visit Susan. Henry tells her she can take the number 13.', 'Jane is going to visit Suman in the hospital, Henry suggests she catch a number 13 to get there.']",Jane plans to visit Susan in the hospital and learns from Henry that she can take bus number 13.,0.4852,0.9291,0.4438
417,"['Steven will go over the household budget while #Person1# will go to bed first.', '#Person1# goes to sleep first while Steven plans to stay up to go over the household budget.', 'Steven wants to stay up to go over the household budget when #Person1# is going to sleep.']",Steven stays up late to review the household budget while his partner goes to bed.,0.4734,0.9144,0.441
244,"['#Person2# gives Bill a rigorous daily exercise schedule, and Bill finds it torturing.', '#Person2# has made a harsh daily exercise schedule for Bill.', '#Person2# gives Bill his daily exercise schedule. Bill feels desperate.']","#Person2# gives #Person1# a rigorous daily exercise schedule including jogging, walking, gym, and dance class.",0.4571,0.8963,0.4392
77,"[""#Person1# is going to New York for the first time. #Person2# suggests #Person1# use a personal tour guide service to make #Person1#'s trip plan."", '#Person2# recommends a personal tour guide service to #Person1#.', '#Person2# introduces #Person1# a website for personal tour guide service.']","#Person1# seeks advice for a New York trip, #Person2# suggests a personalized tour guide service.",0.4933,0.93,0.4367
23,"['#Person1# congratulates Tom for achieving the Nobel Prize.', '#Person1# tells Tom that his novel has won the Nobel Prize.', '#Person2# tells Tom he won the Nobel Prize.']","Tom's novel wins the Nobel Prize, leading to celebrations.",0.455,0.8876,0.4325
340,"[""#Person1# shows Jack a picture of #Person1#'s new puppy."", ""#Person1# shows Jack a picture of #Person1#'s new puppy."", '#Person1# is showing a picture of a puppy to Jack.']","#Person1# shares a picture of their new puppy, referring to it as their ""new baby"".",0.48,0.9113,0.4313
436,"['#Person1# takes a taxi to the railway station in the rush hour.', '#Person1# stops a taxi to the railway station and asks the driver to be slow and careful.', '#Person1# tells #Person2# to drive slowly and carefully to the railway station in the rush hour.']","A man hails a taxi to the railway station during rush hour, asking the driver to proceed slowly and carefully.",0.494,0.9155,0.4215
401,"['#Person1# helps #Person2# collect an Export L /C from Tokyo.', '#Person2# looks for L/C and gets the expected one from #Person1#.', '#Person2# is sent over from Turner Interiors to collect the Export L/C from #Person1#.']","#Person2# collects an Export L / C from Sayuri Beds, Tokyo, Japan at Turner Interiors.",0.4627,0.8813,0.4185
